date,/m/05p0rrx,/m/0108bn2x,/g/11tskkw5c9,/g/11sfdkgmfn,/g/11hcz1r4wl,/g/11pcs9ny8w,/g/11bw1zmnts,/m/0273t5w,/g/1234z6p9,/m/020shm,/g/11gt__kf44,/m/09jx2,/m/01fss9,/g/11mcmf67yl,/m/010w1kk1,/m/06bmj,/m/02jnsq,/g/11vyhs52bj,/g/1211cg58,/m/04n7dpf,/g/11fb0vw2fn,/m/05457c,/g/11y119nb71,/g/1ymzxwzdh,/g/1hd_npv62,/g/11y97_pvw8,/m/0_t06w0,/g/1hhcjnjk8,/m/03cvdr8,/g/11sx278r80,/m/076ccs,/m/08bdb1,/m/06vthy,/g/11xdtrjhz,/m/0bk99,/m/01_mbc,/m/0g54q10,/g/11y4s2g9zc,/g/11sx270hw0,/m/0h5x4j3,/g/11bc6pz4wc,/g/11cm999bwp,/g/11f4pp7gnm,/g/11pb1mb808,/m/09sdbh,/g/11bc5nt74w,/m/026gp6r,/m/0g7cg,/m/0dhc24,/g/11bwcyffr7,/m/0b_zn7s,/m/01n5jq,/g/11c6tz417w,/m/01y_qq,/g/11c0xsqchh,/m/01fzl3,/m/02gr_,/m/05nbcg,/m/01s940,/m/0130fmqz,/m/027b9k,/m/018npy,/m/0657nv,/g/11nyxr7hxv,/g/11c55s6k2t,/g/11vz2cz87d,/m/0x2fg,/g/121hdpdf,/m/016pjk,/m/0bq3x,/m/0cbx95,/g/122t17dp,/m/025bfq,/m/0ccld,/m/014xsg,/m/06_wrtv,/g/11c1np3rvg,/m/02g0j0,/m/09pngm,/g/11qpk2v0pq,/m/01mq8p,/m/03ctrlg,/g/122919_0,/g/11vpwmz6vg,/m/02wpj1,/g/11bzx7cv2m,/g/11m6_4hjpt,/g/11vm2_r4hw,/g/11sg2tlrf0,/m/07_hy,/g/11cknh9qp1,/g/11sw_tmz6z,/m/0d063v,/m/06_7xx,/g/11lyxggfjt,/m/0380q,/g/11c5g9ql2b,/g/11hdq9v_sn,/g/11bc6n2sw6,/m/02rz0ly,/g/11x1ng30y,/m/06fhs,/m/06xbd,/m/01phdl,/m/03nfl,/m/05k97,/m/03bxwvx,/m/0dc7h,/m/01tbgl,/m/0br5fz,/m/0n5462l,/g/122l3gtx,/m/0j6v7,/g/11l2lxvky5,/g/11f2sl5v8_,/g/11j317gwf_,/g/11mw7nz8h_,/g/11kxqfzv4h,/g/11stj9b049,/m/03c18t5,/m/012t0g,/g/11q3qhxt3k,/g/121fwt0w,/m/069kd,/g/11g9mhrln7,/m/0cxdc,/g/11dxl6v_ff,/m/064ctn,/g/11dx9fx89k,/g/11bc6ldrb5,/m/017rf_,/g/11f5bxylc0,/m/09jcvs,/g/11twnws_cc,/g/121hrbch,/g/11f555cn8l,/g/11h79tp_8r,/g/11shd5x1t8,/m/02bft,/m/0ftsr,/m/03x69g,/m/0cn9bm,/g/11rc00sflx,/m/06796,/g/11q4gczjq8,/g/11g6qlbmr4,/m/0hpnr,/g/11sq21scf3,/m/0dq3fd,/g/11rbcdg93b,/g/11j8qr8rbs,/g/11v3xjch6h,/g/11f3sfth4w,/g/11ww7k4dcq,/m/0322db,/g/11mcz640x1,/g/11f1rm29b8,/g/11yg9d9k9g,/m/017tfz,/m/012llw50,/g/11xt0w58jz,/g/11kxnptn2h,/g/11sc9wv6gj,/g/11dftk47yk,/g/11fd6dg5b5,/g/11qwv9wbx8,/m/01ddm,/g/11kzq0jnkt,/m/02gy5l,/g/11jt20l831,/g/11h7_q3l6z,/g/11jp_j0m6d,/m/01h7lh,/m/0rfgxy2,/g/11ww08lq0j,/g/11vhqc7hb1,/m/02xz2,/m/0179v6,Country
2024-10-06,23,3,0,0,2,0.0,0.0,43.0,0.0,1.0,0,38,15,0,0,2,2,1,0,28,4,1,0,45,37,0,29,44,0,0,26,48,11,0,20,9,16,0,28,67,35,1,1,0,6,1,1,2,0,37,0,88,1,0,0,16,29,2,11,2,91,17,34,0,0,0,5,35,15,20,26,4,2,7,28,10,0,82,37,0,8,41,71,0,4,0,0,0,0,50,1,0,5,1,0,1,0,0,76,4,0,9,38,2,1,4.0,14.0,2.0,1.0,0.0,1.0,0.0,57.0,4.0,0.0,0.0,0.0,5.0,17.0,49.0,79.0,0.0,0.0,3.0,0.0,4.0,6.0,2.0,0.0,2.0,22.0,4.0,85.0,0.0,0.0,85.0,1.0,1.0,2.0,1.0,97.0,0.0,0.0,5.0,2.0,0.0,95.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,38,77,0,0,54,0,0,0,31,0,68,0,1,0,18,10,0,,,,GB
2024-10-13,25,4,0,1,2,0.0,0.0,40.0,0.0,1.0,0,50,16,0,0,2,2,1,0,32,9,1,0,41,43,0,42,40,0,1,26,54,11,0,21,10,17,0,27,64,48,1,1,0,7,1,1,2,0,47,0,90,1,0,0,15,28,1,11,2,96,20,33,0,0,0,7,33,15,21,26,4,2,6,26,10,0,76,41,0,8,43,69,0,4,0,0,0,0,50,1,0,5,1,0,1,0,1,71,4,0,10,36,2,1,4.0,15.0,2.0,1.0,0.0,1.0,0.0,63.0,5.0,0.0,0.0,0.0,5.0,19.0,49.0,81.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,2.0,20.0,5.0,87.0,0.0,0.0,90.0,1.0,1.0,2.0,1.0,64.0,0.0,0.0,6.0,2.0,0.0,87.0,0.0,1.0,0.0,0,0,0,0,89,0,0,0,36,74,0,0,48,0,0,0,33,0,64,0,1,0,18,10,0,,,,GB
2024-10-20,22,3,0,1,2,0.0,0.0,39.0,0.0,0.0,0,37,9,0,0,2,2,1,0,29,23,1,0,39,46,0,38,46,0,1,23,50,12,0,21,11,18,0,29,64,44,1,1,0,5,1,1,2,0,54,0,87,0,1,0,12,29,1,10,2,93,15,28,0,0,0,6,33,16,32,25,5,2,7,27,10,0,75,41,0,9,44,70,0,4,0,0,0,0,49,1,0,4,1,0,1,0,0,76,4,0,9,35,2,1,4.0,15.0,2.0,1.0,0.0,1.0,0.0,55.0,5.0,0.0,0.0,0.0,5.0,20.0,42.0,83.0,0.0,0.0,4.0,0.0,4.0,7.0,2.0,0.0,3.0,20.0,5.0,80.0,0.0,0.0,90.0,1.0,1.0,2.0,1.0,60.0,0.0,0.0,5.0,2.0,0.0,88.0,0.0,1.0,0.0,0,0,0,0,53,0,0,0,41,78,0,0,41,0,0,0,29,0,67,0,1,0,21,9,0,,,,GB
2024-10-27,29,4,0,1,2,0.0,0.0,42.0,0.0,1.0,0,42,10,0,0,2,2,1,0,35,24,1,0,38,43,0,35,45,0,2,20,50,11,0,19,10,19,0,29,59,40,1,1,0,4,1,1,2,0,67,0,80,0,0,0,15,29,1,11,1,76,17,21,0,0,0,6,35,17,28,25,5,2,6,24,11,0,75,42,0,8,41,68,0,4,0,0,0,0,52,1,0,4,1,0,0,0,0,60,3,0,8,33,1,1,3.0,14.0,2.0,1.0,0.0,0.0,0.0,57.0,5.0,0.0,0.0,0.0,4.0,16.0,42.0,78.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,2.0,21.0,5.0,79.0,0.0,0.0,88.0,1.0,1.0,2.0,1.0,55.0,0.0,0.0,5.0,2.0,0.0,82.0,0.0,1.0,0.0,0,0,0,0,72,0,0,0,37,87,0,0,37,0,0,0,26,0,67,0,1,0,16,11,0,,,,GB
2024-11-03,50,7,0,1,2,0.0,0.0,48.0,0.0,1.0,0,47,10,0,0,2,2,0,0,55,30,1,0,37,46,0,35,47,0,0,19,50,13,0,19,10,17,0,27,63,36,1,1,0,4,1,1,3,0,60,0,86,0,0,0,20,32,1,10,1,86,15,28,0,0,0,5,41,14,35,32,5,3,6,25,11,0,78,43,0,8,40,68,0,4,0,0,0,0,50,1,0,5,1,0,1,0,0,85,4,0,10,36,2,1,3.0,14.0,2.0,1.0,0.0,1.0,0.0,58.0,7.0,0.0,0.0,0.0,5.0,15.0,46.0,79.0,0.0,0.0,4.0,0.0,5.0,10.0,2.0,0.0,2.0,20.0,4.0,81.0,0.0,0.0,83.0,1.0,1.0,2.0,1.0,64.0,0.0,0.0,5.0,3.0,0.0,85.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,40,74,0,0,37,0,0,0,26,0,67,0,1,0,15,20,0,,,,GB
2024-11-10,95,13,0,2,6,0.0,0.0,42.0,0.0,1.0,0,52,14,0,0,3,2,0,0,29,24,1,0,42,49,0,34,54,0,0,23,65,12,0,21,10,18,0,28,66,38,1,1,0,4,1,1,2,0,62,0,100,0,0,0,13,37,1,11,2,90,18,26,0,0,0,6,31,15,25,31,5,2,7,26,8,0,78,48,0,9,42,71,0,5,0,0,0,0,51,1,0,6,1,0,1,0,0,91,5,0,11,36,1,1,3.0,17.0,2.0,1.0,0.0,1.0,0.0,51.0,7.0,0.0,0.0,0.0,5.0,18.0,49.0,76.0,0.0,0.0,5.0,0.0,4.0,7.0,2.0,0.0,2.0,26.0,5.0,81.0,0.0,0.0,89.0,1.0,1.0,2.0,1.0,62.0,0.0,0.0,5.0,3.0,0.0,87.0,0.0,1.0,0.0,0,0,0,0,66,0,0,0,40,81,0,0,52,0,0,0,27,0,65,0,1,0,19,25,0,,,,GB
2024-11-17,77,9,0,3,5,0.0,0.0,36.0,0.0,1.0,0,48,11,0,0,2,2,0,0,25,8,1,0,37,50,0,33,58,0,1,25,60,12,0,18,10,19,0,27,63,35,1,1,0,4,1,1,2,0,61,0,97,1,0,0,13,31,1,11,1,87,15,27,0,0,0,6,32,14,20,25,5,4,6,25,9,0,73,47,0,9,42,75,0,4,0,0,0,0,53,1,0,5,1,0,1,0,0,75,6,0,10,36,2,1,4.0,15.0,2.0,1.0,0.0,1.0,0.0,52.0,7.0,0.0,0.0,0.0,5.0,19.0,50.0,82.0,0.0,0.0,4.0,0.0,3.0,8.0,0.0,0.0,2.0,19.0,4.0,81.0,0.0,0.0,86.0,1.0,1.0,2.0,1.0,58.0,0.0,0.0,5.0,3.0,0.0,87.0,0.0,0.0,0.0,0,0,0,0,71,0,0,0,41,69,0,0,55,0,0,0,27,0,59,0,1,0,25,100,0,,,,GB
2024-11-24,56,9,0,3,4,0.0,0.0,35.0,0.0,1.0,0,40,10,0,0,2,2,0,0,23,5,1,0,40,48,0,33,56,0,0,20,55,14,0,18,9,15,0,30,67,38,1,1,0,3,1,1,2,0,56,0,95,0,1,0,12,32,1,11,1,88,16,35,0,0,0,5,31,14,18,29,5,2,6,22,8,0,69,46,0,10,40,68,0,4,0,0,0,0,54,1,0,5,1,0,1,0,0,65,5,0,9,32,2,1,3.0,15.0,2.0,1.0,0.0,1.0,0.0,52.0,7.0,0.0,0.0,1.0,5.0,20.0,48.0,84.0,0.0,0.0,5.0,0.0,3.0,7.0,2.0,0.0,2.0,18.0,4.0,77.0,0.0,0.0,89.0,1.0,1.0,2.0,1.0,56.0,0.0,0.0,5.0,3.0,0.0,87.0,0.0,0.0,0.0,0,0,0,0,91,0,0,0,41,68,0,0,44,0,0,0,23,0,61,0,1,0,19,83,0,,,,GB
2024-12-01,68,11,0,3,6,0.0,0.0,31.0,0.0,0.0,0,38,9,0,0,2,2,0,0,22,5,1,0,37,50,0,30,54,0,0,19,54,11,0,18,10,20,0,31,59,41,1,1,0,3,1,1,2,0,69,0,89,0,1,0,12,30,2,14,1,82,18,36,0,0,0,6,31,13,18,27,4,3,7,22,8,0,66,42,0,10,41,71,0,4,0,0,0,0,55,1,0,5,1,0,1,0,0,68,4,0,9,30,2,1,3.0,14.0,2.0,1.0,0.0,1.0,0.0,53.0,8.0,0.0,0.0,0.0,5.0,17.0,47.0,89.0,0.0,0.0,5.0,0.0,2.0,7.0,2.0,0.0,4.0,21.0,5.0,80.0,0.0,0.0,93.0,1.0,1.0,2.0,1.0,56.0,0.0,0.0,5.0,3.0,0.0,80.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,37,65,0,0,38,0,0,0,21,0,57,0,1,0,19,22,0,,,,GB
2024-12-08,53,10,0,2,4,0.0,0.0,31.0,0.0,0.0,0,44,14,0,0,3,2,0,0,21,7,1,0,39,59,0,35,56,0,0,21,53,13,0,17,9,21,0,29,65,54,1,1,0,3,1,1,2,0,94,0,95,0,1,0,10,30,1,11,2,93,18,25,0,0,0,7,30,16,19,28,5,2,8,20,9,0,61,50,0,9,41,66,0,4,0,0,0,0,60,1,0,5,1,0,1,0,0,70,4,0,9,31,2,1,3.0,15.0,2.0,1.0,0.0,1.0,0.0,53.0,9.0,0.0,0.0,0.0,5.0,17.0,41.0,85.0,0.0,0.0,23.0,0.0,3.0,8.0,0.0,0.0,3.0,22.0,4.0,81.0,0.0,0.0,90.0,1.0,1.0,2.0,1.0,57.0,0.0,0.0,4.0,3.0,0.0,83.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,44,64,0,0,39,0,0,0,23,0,60,0,1,0,18,13,0,,,,GB
2024-12-15,60,10,0,2,4,0.0,0.0,31.0,0.0,0.0,0,49,11,0,0,3,2,0,0,28,8,1,0,42,67,0,36,62,0,0,20,57,12,0,17,10,21,0,29,71,50,1,1,0,3,1,1,14,0,96,0,85,0,0,0,12,29,1,10,1,86,19,21,0,0,0,7,36,14,18,25,4,2,6,19,9,0,65,50,0,9,39,61,0,4,0,0,0,0,73,1,0,4,1,0,1,0,0,88,3,0,7,30,2,1,3.0,17.0,2.0,1.0,0.0,0.0,0.0,58.0,6.0,0.0,0.0,0.0,5.0,18.0,43.0,89.0,0.0,0.0,17.0,0.0,3.0,5.0,0.0,0.0,2.0,26.0,5.0,90.0,0.0,0.0,96.0,1.0,1.0,1.0,1.0,51.0,0.0,0.0,5.0,3.0,0.0,83.0,0.0,1.0,0.0,0,0,0,0,62,0,0,0,44,61,0,0,44,0,0,0,23,0,63,1,1,0,17,19,0,,,,GB
2024-12-22,43,7,0,1,3,0.0,0.0,25.0,0.0,0.0,0,30,4,0,0,3,1,0,0,17,6,1,0,54,100,0,39,81,0,0,21,64,11,0,19,9,19,0,23,77,56,1,1,0,4,1,1,3,0,100,0,62,0,0,0,10,18,0,9,1,42,12,10,0,0,0,6,31,16,26,22,3,2,4,15,8,0,47,34,0,5,22,48,0,4,0,0,0,0,66,1,0,2,0,0,0,0,0,78,3,0,3,24,1,1,2.0,17.0,1.0,0.0,0.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,3.0,17.0,27.0,92.0,0.0,0.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,28.0,5.0,78.0,0.0,0.0,97.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,3.0,3.0,0.0,61.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,36,56,0,0,75,0,0,0,22,0,61,0,1,0,14,14,0,,,,GB
2024-12-29,36,6,0,1,3,0.0,0.0,37.0,0.0,1.0,0,32,5,0,0,2,1,0,0,22,11,1,0,45,90,0,36,59,0,0,19,61,12,0,19,11,21,0,23,63,44,1,1,0,4,1,1,3,0,95,0,66,0,0,0,10,19,0,10,1,49,17,12,0,0,0,7,29,15,28,25,4,2,5,22,9,0,63,39,0,5,26,62,0,5,0,0,0,0,53,1,0,2,0,0,0,0,0,100,3,0,5,28,1,1,2.0,15.0,1.0,0.0,0.0,0.0,0.0,94.0,3.0,0.0,0.0,0.0,4.0,18.0,31.0,86.0,0.0,0.0,7.0,0.0,3.0,7.0,0.0,0.0,0.0,30.0,5.0,77.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,38.0,0.0,0.0,4.0,4.0,0.0,73.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,41,100,0,0,100,0,0,0,24,0,100,1,1,0,14,11,0,,,,GB
2021-12-26,34,9,0,0,3,,,,,,0,39,5,0,0,4,0,0,1,6,0,0,0,74,0,0,63,58,0,0,19,57,3,0,36,6,16,0,0,88,0,12,3,0,2,0,0,3,0,0,0,63,0,0,0,7,22,0,46,3,29,6,12,0,0,0,4,1,14,5,2,1,0,6,11,4,0,11,26,0,7,47,51,0,3,0,0,0,0,72,1,0,1,0,0,0,0,0,0,2,0,6,24,4,1,22.0,85.0,2.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,30.0,7.0,100.0,0.0,0.0,94.0,0.0,0.0,20.0,4.0,8.0,0.0,0.0,60.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0,94,0,0,0,0,0,21,0,0,0,0,0,0,0,47,0,28,0,0,0,16,12,0,0.0,16.0,0.0,DE
2022-01-02,42,13,0,0,3,,,,,,0,58,7,0,0,5,1,0,1,7,0,0,0,63,0,0,54,45,0,0,22,49,4,0,40,8,18,0,0,74,0,10,3,0,1,0,0,3,0,0,0,83,0,0,0,4,28,0,41,2,31,6,15,0,0,0,4,2,11,5,3,1,0,6,16,4,0,17,28,0,7,69,63,0,2,0,0,0,0,74,1,0,2,1,0,1,0,0,0,3,0,7,26,5,1,37.0,79.0,2.0,1.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,26.0,6.0,82.0,0.0,0.0,79.0,0.0,0.0,23.0,5.0,10.0,0.0,0.0,77.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,50,0,33,0,2,0,13,9,0,0.0,15.0,0.0,DE
2022-01-09,40,12,0,0,3,,,,,,0,55,10,0,0,6,0,0,2,10,0,0,0,56,0,0,45,38,0,0,15,46,3,0,42,8,19,0,0,70,0,10,3,0,2,0,0,3,0,0,0,84,0,1,0,6,26,0,42,2,41,7,14,0,0,0,4,2,11,5,4,1,1,6,16,5,0,15,33,0,9,78,54,0,2,0,0,0,0,73,1,0,4,1,0,2,0,0,0,3,0,11,31,7,2,28.0,73.0,2.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,58.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,23.0,5.0,81.0,0.0,0.0,79.0,0.0,0.0,24.0,4.0,12.0,0.0,0.0,88.0,0.0,0.0,54.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,49,0,40,0,3,0,15,10,0,0.0,14.0,0.0,DE
2022-01-16,40,12,0,0,3,,,,,,0,48,9,0,0,5,1,0,1,8,0,0,0,51,0,0,41,41,0,0,18,43,3,0,37,7,19,0,0,70,0,9,3,0,2,0,0,4,0,0,0,81,0,1,0,7,22,0,40,4,38,6,16,0,0,0,3,2,10,4,3,1,1,6,15,4,0,16,34,0,9,86,52,0,2,0,0,0,0,82,1,0,3,1,0,2,0,0,0,3,0,9,27,8,2,23.0,66.0,3.0,2.0,1.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,63.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,22.0,4.0,81.0,0.0,0.0,72.0,0.0,0.0,22.0,4.0,11.0,0.0,0.0,82.0,0.0,0.0,54.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,47,0,36,0,3,0,13,8,0,0.0,11.0,0.0,DE
2022-01-23,51,14,0,0,3,,,,,,0,47,7,0,0,7,0,0,1,10,0,0,0,50,0,0,48,35,0,0,13,44,3,0,39,8,19,0,0,73,0,10,3,0,1,0,0,100,0,0,0,79,0,1,0,7,22,0,36,3,41,5,14,0,0,0,4,2,12,4,3,1,1,5,15,5,0,20,41,0,8,90,54,0,5,0,0,0,0,70,1,0,3,1,0,1,0,0,0,4,0,9,27,7,1,21.0,71.0,2.0,1.0,0.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,58.0,0.0,0.0,3.0,0.0,2.0,15.0,0.0,0.0,0.0,21.0,4.0,81.0,0.0,0.0,77.0,0.0,0.0,11.0,4.0,11.0,0.0,0.0,84.0,0.0,0.0,55.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,48,0,38,0,3,0,17,7,0,0.0,11.0,0.0,DE
2022-01-30,38,12,0,0,3,,,,,,0,55,8,0,0,5,0,0,1,8,0,0,0,47,0,0,45,39,0,0,13,45,3,0,41,8,17,0,0,75,0,10,3,0,4,0,0,31,0,0,0,82,0,1,0,6,22,0,42,3,40,7,16,0,0,0,5,2,12,3,3,0,1,6,15,5,0,18,36,0,8,92,59,0,3,0,0,0,0,68,1,0,3,1,0,1,0,0,0,3,0,9,27,6,2,26.0,83.0,2.0,1.0,1.0,1.0,1.0,78.0,0.0,1.0,0.0,0.0,3.0,0.0,13.0,61.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,21.0,4.0,88.0,0.0,0.0,76.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,87.0,0.0,0.0,54.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,47,0,37,0,2,0,16,9,0,0.0,13.0,0.0,DE
2022-02-06,39,12,0,0,3,,,,,,0,56,10,0,0,6,0,0,1,9,0,0,0,46,0,2,47,40,0,0,12,49,4,0,42,9,17,0,0,80,0,9,3,0,5,0,0,8,0,0,0,83,0,0,0,7,23,0,36,2,45,8,15,0,0,0,5,2,12,3,3,1,1,5,14,3,0,15,35,0,7,95,57,0,3,0,0,0,0,69,0,0,4,1,0,2,0,0,0,3,0,8,28,7,2,24.0,71.0,2.0,1.0,1.0,2.0,0.0,87.0,0.0,1.0,0.0,0.0,6.0,0.0,10.0,57.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,21.0,4.0,86.0,0.0,0.0,80.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,87.0,0.0,0.0,55.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,46,0,38,0,1,0,17,9,0,0.0,17.0,0.0,DE
2022-02-13,33,9,0,0,2,,,,,,0,45,7,0,0,5,1,0,1,8,0,0,0,45,0,0,47,41,0,0,12,46,4,0,46,9,18,0,0,76,0,9,3,0,2,0,0,4,0,0,0,77,0,0,0,6,22,0,42,3,45,6,12,0,0,0,5,2,11,3,3,1,1,6,19,5,0,19,36,0,8,96,59,0,4,0,0,0,0,71,0,0,3,1,0,1,0,0,0,3,0,8,28,7,2,21.0,65.0,2.0,1.0,0.0,2.0,0.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,59.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,21.0,4.0,85.0,0.0,0.0,80.0,0.0,0.0,2.0,4.0,14.0,0.0,0.0,94.0,0.0,0.0,53.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,51,0,33,0,1,0,29,10,0,0.0,17.0,1.0,DE
2022-02-20,41,10,0,0,2,,,,,,0,43,7,0,0,8,1,0,2,8,0,0,0,38,0,0,36,38,0,0,13,43,3,0,39,9,17,0,0,76,0,9,3,0,2,0,0,2,0,0,0,73,0,1,0,7,23,0,42,2,43,7,14,0,0,0,4,2,12,2,4,1,1,20,15,4,0,16,53,0,9,88,52,0,4,0,0,0,0,64,0,0,3,1,0,1,0,0,0,3,0,9,34,6,2,40.0,61.0,2.0,1.0,0.0,2.0,0.0,79.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,56.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,19.0,4.0,82.0,0.0,0.0,77.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,88.0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,46,0,30,0,2,0,19,8,0,0.0,22.0,0.0,DE
2022-02-27,43,10,0,0,2,,,,,,0,53,6,0,0,8,0,0,2,9,0,0,0,36,0,0,31,27,0,0,11,38,2,0,41,8,16,0,0,77,0,8,2,0,5,0,0,1,0,0,0,70,0,1,0,5,20,0,37,3,42,7,21,0,0,0,4,2,10,2,4,1,1,81,13,5,0,14,63,0,8,85,53,0,2,0,0,0,0,62,0,0,3,1,0,1,0,0,0,2,0,11,56,7,2,100.0,63.0,2.0,1.0,0.0,1.0,0.0,77.0,0.0,1.0,0.0,0.0,3.0,0.0,9.0,73.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,4.0,79.0,0.0,0.0,81.0,0.0,0.0,1.0,4.0,13.0,0.0,0.0,75.0,0.0,0.0,47.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,44,0,27,0,2,0,15,14,0,0.0,14.0,0.0,DE
2022-03-06,33,8,0,0,2,,,,,,0,78,8,0,0,15,1,0,4,10,0,0,0,37,0,0,32,30,0,0,21,40,2,0,40,8,16,0,0,76,0,8,2,0,4,0,0,3,0,0,0,68,0,0,0,5,24,3,37,3,44,7,17,0,0,0,4,2,12,3,4,1,1,100,16,6,0,19,49,0,8,85,52,0,2,0,0,0,0,60,0,0,3,1,0,1,0,0,0,3,0,14,80,8,2,38.0,82.0,2.0,1.0,1.0,2.0,0.0,80.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,72.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,17.0,4.0,78.0,0.0,0.0,84.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,78.0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,50,0,29,0,2,0,16,10,0,0.0,26.0,0.0,DE
2022-03-13,29,8,0,0,2,,,,,,0,50,7,0,0,13,1,0,2,10,0,0,0,31,0,0,37,32,0,0,13,40,3,0,44,7,16,0,0,72,0,10,3,0,5,0,0,2,0,0,0,74,0,1,0,7,23,7,41,3,47,6,17,0,0,0,4,2,11,3,4,1,1,87,19,5,0,19,42,0,9,86,53,0,2,0,0,0,0,68,0,0,3,1,0,2,0,0,0,3,0,11,56,6,2,26.0,78.0,3.0,1.0,0.0,2.0,0.0,88.0,0.0,1.0,0.0,0.0,4.0,0.0,8.0,84.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,18.0,4.0,81.0,0.0,0.0,83.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,92.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,51,0,27,0,2,0,14,9,0,0.0,56.0,1.0,DE
2022-03-20,29,9,0,0,2,,,,,,0,46,7,0,0,13,1,0,2,9,0,0,0,35,0,0,38,27,0,0,15,39,3,0,49,9,18,0,0,80,0,11,3,0,3,0,0,3,0,0,0,67,0,1,0,6,25,6,40,1,44,8,16,0,0,0,4,2,12,3,4,1,1,65,15,5,0,19,43,0,9,81,60,0,3,0,0,0,0,65,0,0,3,1,0,2,0,0,0,3,0,12,59,6,2,26.0,70.0,3.0,1.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,77.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,17.0,4.0,81.0,0.0,0.0,81.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,87.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,48,0,28,0,2,0,18,10,0,0.0,100.0,1.0,DE
